Link,Area,Year of Building,Number of Rooms,Elevator,Parking,Storage,Bale,Price,Tabaghe,Subtitle
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%DB%B8-%D8%B3%D8%A7%D9%84%D9%87-%DA%AF%DB%8C%D9%88-%D9%88-%DA%A9%D8%A7%D8%AF%D9%88%D8%B3/wZB2z8wv,۶۰,۱۳۹۵,۱,آسانسور,پارکینگ,انباری,بله,۶٬۴۵۰٬۰۰۰٬۰۰۰ تومان,۴ از ۶,۳ ساعت پیش در تهران، تهرانپارس غربی
https://divar.ir/v/%DB%B2%DB%B3%DB%B2-%D9%85%D8%AA%D8%B1-%DB%B3-%D8%AE%D9%88%D8%A7%D8%A8-%D9%85%D8%B3%D8%AA%D8%B1-%DB%B3-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF-%D9%85%D8%B9%D8%A7%D9%88%D8%B6%D9%87/wZG9vPpH,۲۳۲,۱۴۰۳,۳,آسانسور,پارکینگ,انباری,nan,۲۳۹٬۶۵۵٬۰۰۰ تومان,nan,۳ ساعت پیش در تهران، یوسف‌آباد
https://divar.ir/v/%D9%88%D8%A7%D8%AD%D8%AF116%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%A8%D8%B1%D8%AC-%D8%A8%D8%A7%D8%BA-%D8%A7%D9%84%D9%87%DB%8C%D9%87-%D8%BA%D8%B1%D8%A8-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%D9%82%D8%B3%D8%B7%DB%8C/wZTCHujK,۱۱۶,۱۴۰۳,۲,آسانسور,پارکینگ,انباری,nan,۴۹٬۳۹۶٬۰۰۰ تومان,nan,۳ ساعت پیش در تهران، جنت‌آباد مرکزی
https://divar.ir/v/%DB%B8%DB%B0-%D9%85%D8%AA%D8%B1-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%D8%B3%D9%86%D8%AF-%D8%B4%D8%AE%D8%B5%DB%8C-%D8%B4%D9%87%D8%B1%D8%B2%DB%8C%D8%A8%D8%A7/wZ7lZGfQ,۸۰,۱۳۸۵,۲,آسانسور,پارکینگ,انباری,nan,۹۲٬۵۰۰٬۰۰۰ تومان,nan,۳ ساعت پیش در تهران، جنت‌آباد شمالی
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B8%DB%B5-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%B7%D8%A8%D9%82%D9%87-%DB%B3-%D8%AF%D8%B1-%D9%85%D8%A7%D9%85%D8%A7%D8%B2%D9%86/wZTGXCcN,۸۵,۱۳۸۷,۲,آسانسور ندارد,پارکینگ,انباری ندارد,nan,۱۷٬۶۴۷٬۰۰۰ تومان,nan,۳ ساعت پیش در تهران، هاشم‌آباد
https://divar.ir/v/%DB%B3%DB%B8%DB%B0%D9%85%D8%AA%D8%B1%DB%B4%D8%AE%D9%88%D8%A7%D8%A8-%DA%A9%DB%8C%D9%86%DA%AF-%D9%85%D8%B3%D8%AA%D8%B1-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%D9%85%D8%B4%D8%A7%D8%B9%D8%A7%D8%AA-%D9%87%D8%AA%D9%84%DB%8C%D9%86%DA%AF-%D8%B3%D9%BE%D9%86%D8%AF/wZQ66WvS,۳۸۰,۱۴۰۰,۴,آسانسور,پارکینگ,انباری,بله,۱۰۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۷ از ۹,۳ ساعت پیش در تهران، اقدسیه
https://divar.ir/v/%DB%B5%DB%B5-%D9%85%D8%AA%D8%B1%DB%8C-%D9%81%D9%88%D9%84-%D8%AE%DB%8C%D8%A7%D8%A8%D8%A7%D9%86-%D8%B3%D9%84%D8%A7%D9%85%D8%AA/wZuEDwac,۵۵,۱۳۹۵,۱,آسانسور,پارکینگ,انباری,nan,۴۸٬۷۲۷٬۰۰۰ تومان,nan,۳ ساعت پیش در تهران، وصفنارد
https://divar.ir/v/%DB%B8%DB%B0%D9%85%D8%AA%D8%B1-%DB%B3%D8%AE%D9%88%D8%A7%D8%A8-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%D8%A8%D8%AF%D9%88%D9%86-%D9%85%D8%B4%D8%A7%D8%A8%D9%87/wZTGGZC1,۸۰,۱۳۹۰,۳,آسانسور,پارکینگ ندارد,انباری,بله,۴٬۹۸۰٬۰۰۰٬۰۰۰ تومان,۴ از ۴,۳ ساعت پیش در تهران، جیحون
https://divar.ir/v/%DB%B1%DB%B1%DB%B9-%DB%B5-%D9%85%D8%AA%D8%B1%DB%8C-%D9%85%D9%88%D9%82%D8%B9%DB%8C%D8%AA-%D8%A7%D8%AF%D8%A7%D8%B1%DB%8C-%D8%A8%D9%87%D8%B1-%D8%B3%D8%AC%D8%A7%D8%AF-%D8%AC%D9%86%D9%88%D8%A8%DB%8C/wZkFyW_0,۱۲۰,۱۴۰۲,۲,آسانسور,پارکینگ ندارد,انباری ندارد,nan,۵۹٬۵۸۳٬۰۰۰ تومان,nan,۳ ساعت پیش در تهران، امام سجاد(ع)
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B8%DB%B0-%D9%85%D8%AA%D8%B1%DB%8C-%D8%B4%D9%85%D8%B3-%D8%A2%D8%A8%D8%A7%D8%AF/wZTC3R2P,۸۰,۱۳۷۹,۲,آسانسور ندارد,پارکینگ,انباری,بله,۶٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۴ از ۴,۳ ساعت پیش در تهران، شمس‌آباد
https://divar.ir/v/%DA%A9%D8%A7%D9%85%D8%B1%D8%A7%D9%86%DB%8C%D9%87-%D8%B4%D9%85%D8%A7%D9%84%DB%8C-%DB%B2%DB%B4%DB%B0-%D9%85%D8%AA%D8%B1-%D9%88%DB%8C%D9%88-%D8%A7%D8%A8%D8%AF%DB%8C-%D9%81%D9%88%D9%84-%D9%85%D8%B4%D8%A7%D8%B9%D8%A7%D8%AA/wZt5ZT7i,۲۴۰,۱۴۰۱,۳,آسانسور,پارکینگ,انباری,بله,۸۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۵ از ۹,۳ ساعت پیش در تهران، کامرانیه
https://divar.ir/v/%DB%B1%DB%B2%DB%B3-%D9%85%D8%AA%D8%B1%DB%8C-%D8%A8%D8%A7%D8%BA-%D8%B7%D8%A7%D9%87%D8%B1%DB%8C/wZSOSGA1,۱۲۳,۱۳۹۹,۳,آسانسور,پارکینگ,انباری,nan,۶۱٬۹۵۱٬۰۰۰ تومان,nan,۳ ساعت پیش در تهران، امام سجاد(ع)
https://divar.ir/v/%D9%81%D8%B1%D9%85%D8%A7%D9%86%DB%8C%D9%87-%D8%B3%D9%86%D8%A8%D9%84%DB%B1%DB%B3%DB%B0%D9%85%D8%AA%D8%B1%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%AA%D8%A7%D9%BE-%D9%84%D9%88%DA%A9%DB%8C%D8%B4%D9%86/wZTC3ZnG,۱۳۰,۱۳۸۹,۲,آسانسور,پارکینگ,انباری,nan,۱۹۰٬۳۸۴٬۰۰۰ تومان,nan,۳ ساعت پیش در تهران، فرمانیه
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B1%DB%B9%DB%B3-%D9%85%D8%AA%D8%B1%DB%8C-%D9%85%D9%87%D8%B1%D8%A7%D8%A8%D8%A7%D8%AF-%D8%AC%D9%86%D9%88%D8%A8%DB%8C/wZT-W3gh,۱۹۳,۱۳۹۳,۳,آسانسور,پارکینگ,انباری,بله,۱۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۶,۳ ساعت پیش در تهران، مهرآباد جنوبی
https://divar.ir/v/%D8%AF%D8%B1%DB%8C%D8%A7%DA%86%D9%87-%DA%86%DB%8C%D8%AA%DA%AF%D8%B1-85%D9%85%D8%AA%D8%B1%DB%8C-%D8%A8%D8%B1%D8%AC-%D8%A8%D8%A7%D8%BA-%D9%85%D9%86%D8%B7%D9%82%D9%87-%D9%88%DB%8C%D9%88-%D8%A7%D8%A8%D8%AF%DB%8C/wZsYpsRs,۸۵,۱۴۰۳,۲,آسانسور,پارکینگ,انباری,بله,۱٬۳۵۰٬۰۰۰٬۰۰۰ تومان,۳ از ۱۵,۳ ساعت پیش در تهران، چیتگر
https://divar.ir/v/%D8%B4%DB%8C%DA%A9-%D9%88%DB%8C%D9%88-%D8%A7%D8%A8%D8%AF%DB%8C-%D8%A7%DA%A9%D9%88%D8%A7%D8%B1%DB%8C%D9%88%D9%85-%D9%86%D9%88%D8%B1-%D8%B9%D8%B1%D9%88%D8%B3-%D9%BE%D8%B3%D9%86%D8%AF/wZrZf_Kf,۴۷,۱۳۸۷,۱,آسانسور,پارکینگ,انباری,بله,۳٬۳۰۰٬۰۰۰٬۰۰۰ تومان,۷,۳ ساعت پیش در تهران، اسکندری
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B9%DB%B2-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AF%D8%B1-%D8%AA%D9%87%D8%B1%D8%A7%D9%86-%D8%B3%D8%B1/wZJWw4MH,۹۲,۱۴۰۳,۲,آسانسور,پارکینگ,انباری,بله,۴٬۷۸۴٬۰۰۰٬۰۰۰ تومان,۵,۳ ساعت پیش در تهران، تهران‌سر
https://divar.ir/v/%DB%B1%DB%B1%DB%B0-%D9%85%D8%AA%D8%B1-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8-%D8%AC%D9%87%D8%A7%D9%86-%D8%A7%D8%B1%D8%A7-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA/wZ-1ymXt,۱۱۰,۱۳۹۸,۲,آسانسور,پارکینگ,انباری,بله,۱۶٬۵۰۰٬۰۰۰٬۰۰۰ تومان,۲,۳ ساعت پیش در تهران، یوسف‌آباد
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-118%D9%85%D8%AA%D8%B1%DB%8C-%D9%88-125-%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D8%B1-%D9%82%DB%8C%D8%A7%D9%85%D8%AF%D8%B4%D8%AA/wZR-D8-z,۱۱۸,۱۴۰۳,۲,آسانسور,پارکینگ,انباری,بله,۴٬۷۲۰٬۰۰۰٬۰۰۰ تومان,۱,۳ ساعت پیش در تهران، قیام‌دشت
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B1%DB%B5%DB%B7-%D9%85%D8%AA%D8%B1-%D8%B3%D9%87-%D8%AE%D9%88%D8%A7%D8%A8-%D9%81%D9%88%D9%84/wZCijS1n,۱۵۷,۱۳۸۳,۳,آسانسور,پارکینگ,انباری,nan,۷۹٬۶۱۷٬۰۰۰ تومان,nan,۳ ساعت پیش در تهران، سازمان آب
https://divar.ir/v/%DB%B9%DB%B7-%D9%85%D8%AA%D8%B1-%D8%AF%D9%88-%D8%AE%D9%88%D8%A7%D8%A8-%DB%8C%D9%88%D8%B3%D9%81-%D8%A2%D8%A8%D8%A7%D8%AF-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA/wZdhSPPE,۹۷,۱۳۹۱,۲,آسانسور,پارکینگ,انباری,nan,۱۵۹٬۷۹۳٬۰۰۰ تومان,nan,۳ ساعت پیش در تهران، یوسف‌آباد
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D8%AA%DA%A9%D9%88%D8%A7%D8%AD%D8%AF%DB%8C-%DB%B5%DB%B8-%D9%85%D8%AA%D8%B1%DB%8C-%D8%AA%D8%B3%D9%84%DB%8C%D8%AD%D8%A7%D8%AA-%D9%81%D8%B1%D9%88%D8%B4-%DB%8C%D8%A7-%D9%85%D8%B9%D8%A7%D9%88%D8%B6%D9%87/wZuZh5wT,۵۸,۱۴۰۱,۱,آسانسور,پارکینگ,انباری,بله,۵٬۷۵۰٬۰۰۰٬۰۰۰ تومان,۳ از ۴,۳ ساعت پیش در تهران، تسلیحات
https://divar.ir/v/%DB%B1%DB%B1%DB%B0-%D9%85%D8%AA%D8%B1-%D9%86%D9%88%D8%B3%D8%A7%D8%B2-%D8%AC%D9%87%D8%A7%D9%86-%D8%A7%D8%B1%D8%A7-%D8%AE%D9%88%D8%B4-%D8%B3%D8%A7%D8%AE%D8%AA/wZQW_GqW,۱۱۰,۱۴۰۳,۲,آسانسور,پارکینگ,انباری,nan,۱۶۸٬۱۸۱٬۰۰۰ تومان,nan,۳ ساعت پیش در تهران، یوسف‌آباد
https://divar.ir/v/%DB%B1%DB%B2%DB%B0-%D9%85%D8%AA%D8%B1-%DB%B3-%D8%AE%D9%88%D8%A7%D8%A8-%D8%B3%D9%87%D8%B1%D9%88%D8%B1%D8%AF%DB%8C-%D8%B4%D9%85%D8%A7%D9%84%DB%8C/wZVtHlIX,۱۲۰,۱۳۹۵,۳,آسانسور,پارکینگ,انباری,nan,۱۲۳٬۳۳۳٬۰۰۰ تومان,nan,۳ ساعت پیش در تهران، نیلوفر
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B7%DB%B0-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AF%D8%B1-%D8%A7%D9%81%D8%B3%D8%B1%DB%8C%D9%87/wZ2VagnQ,۷۰,۱۴۰۰,۲,آسانسور,پارکینگ ندارد,انباری,nan,۵۷٬۱۴۲٬۰۰۰ تومان,nan,۳ ساعت پیش در تهران، افسریه
https://divar.ir/v/82%D9%85%D8%AA%D8%B1-%D8%AA%D8%A7%D9%BE-%D9%84%D9%88%DA%A9%DB%8C%D8%B4%D9%86-%D9%88%DB%8C%D9%88-%D8%AF%D8%B1%DB%8C%D8%A7%DA%86%D9%87-%D8%B3%D8%A7%D8%B2%D9%86%D8%AF%D9%87-%D8%A8%D9%87-%D9%86%D8%A7%D9%85-%D9%85%D9%86%D8%B7%D9%82%D9%87/wZ5Vozwn,۸۵,۱۴۰۳,۲,آسانسور,پارکینگ,انباری,nan,۹٬۴۱۱٬۰۰۰ تومان,nan,۳ ساعت پیش در تهران، چیتگر
https://divar.ir/v/%D8%A7%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B8%DB%B0-%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D9%88%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%DB%8C%D8%A7%D9%81%D8%AA-%D8%A7%D8%A8%D8%A7%D8%AF-%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85-%D8%A7%D8%A8%D8%A7%D8%AF/wZfJkD_H,۸۰,۱۴۰۰,۲,آسانسور,پارکینگ,انباری,بله,۲٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۳ از ۶,۳ ساعت پیش در تهران، یافت‌آباد
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B8%DB%B3-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AF%D8%B1-%D8%AF%D8%B1%D8%AF%D8%B4%D8%AA/wZQueyyg,۸۳,۱۳۸۷,۲,آسانسور,پارکینگ,انباری,بله,۶٬۷۵۰٬۰۰۰٬۰۰۰ تومان,۳,۳ ساعت پیش در تهران، دردشت
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B8%DB%B3-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AF%D8%B1-%D8%AE%D9%84%DB%8C%D8%AC-%D9%81%D8%A7%D8%B1%D8%B3/wZT-W77q,۸۳,۱۳۹۵,۲,آسانسور,پارکینگ,انباری ندارد,بله,۴٬۶۴۸٬۰۰۰٬۰۰۰ تومان,۲ از ۵,۳ ساعت پیش در تهران، خلیج فارس
https://divar.ir/v/%DB%B5%DB%B5%D9%85%D8%AA%D8%B1-%D8%B3%D8%B1%D9%85%D8%A7%DB%8C%D9%87-%DA%AF%D8%B0%D8%A7%D8%B1%DB%8C-%D8%B3%D9%88%D8%AF%D8%A2%D9%88%D8%B1-%D8%A8%D8%A7%D8%B3%D9%88%D8%AF%D8%AA%D8%B6%D9%85%DB%8C%D9%86%DB%8C-%D8%AF%D8%B1%D9%85%D9%84%DA%A9/wZT-W7W6,۵۵,۱۳۹۹,۱,آسانسور,پارکینگ,انباری,بله,۲٬۴۰۰٬۰۰۰٬۰۰۰ تومان,۲ از ۴,۳ ساعت پیش در تهران، آذربایجان
https://divar.ir/v/%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B1%DB%B6%DB%B0-%D9%85%D8%AA%D8%B1/wZTCHHf0,۱۶۰,قبل از ۱۳۷۰,۳,آسانسور ندارد,پارکینگ,انباری,nan,۶۵٬۰۰۰٬۰۰۰ تومان,nan,۳ ساعت پیش در تهران، منیریه
https://divar.ir/v/%DB%B1%DB%B5%DB%B1%D9%85%D8%AA%D8%B1-%D8%B5%D8%B1%D8%A7%D9%81-%D8%B4%D9%85%D8%A7%D9%84%DB%8C-%D8%A8%D8%A7%D8%B2%D8%B3%D8%A7%D8%B2%DB%8C-%D8%A8%D8%A7%D9%85%D8%AA%D8%B1%DB%8C%D8%A7%D9%84-%D9%88%D8%A7%D8%B1%D8%AF%D8%A7%D8%AA%DB%8C-2p-%D8%B4%D8%AE%D8%B5%DB%8C/wZyFWcl0,۱۵۰,۱۳۹۰,۳,آسانسور,پارکینگ,انباری,بله,۲۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۳ از ۵,۳ ساعت پیش در تهران، سعادت‌آباد
https://divar.ir/v/%DB%B5%DB%B3%D9%85%D8%AA%D8%B1-%D8%AF%D8%B1%DB%8C%D8%A7%DA%86%D9%87-%D9%88%DB%8C%DA%98%D9%87-%D8%AC%D9%88%D8%A7%D9%86%D8%A7%D9%86-%D8%A7%D9%82%D8%B3%D8%A7%D8%B7%DB%8C-%D9%88%D8%A7%D9%85-%D8%AF%D8%A7%D8%B1-%D9%85%D8%B9%D8%A7%D9%88%D8%B6%D9%87/wZ59SSgc,۵۳,۱۴۰۳,۱,آسانسور,پارکینگ,انباری,بله,۶٬۳۹۲٬۸۳۶٬۰۰۰ تومان,۱۲ از ۱۵,۳ ساعت پیش در تهران، چیتگر
https://divar.ir/v/%DB%B1%DB%B3%DB%B5-%D9%85%D8%AA%D8%B1-%D9%BE%D8%A7%D8%B3%D8%AF%D8%A7%D8%B1%D8%A7%D9%86-%D8%B9%D8%B1%D8%A7%D9%82%DB%8C-%D8%AE%D9%88%D8%B4-%D9%86%D9%82%D8%B4%D9%87-%DB%B3-%D8%AE%D9%88%D8%A7%D8%A8/wZNyR8LM,۱۳۵,۱۳۸۴,۳,آسانسور,پارکینگ,انباری,بله,۱۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۳,۳ ساعت پیش در تهران، پاسداران
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%DB%B1%DB%B8%DB%B5%D9%85%D8%AA%D8%B1%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%D9%85%D8%B1%D8%B2%D8%AF%D8%A7%D8%B1%D8%A7%D9%86-%D8%B3%D9%BE%D9%87%D8%B1/wZQeu2xM,۱۸۵,۱۳۹۶,۳,آسانسور,پارکینگ,انباری,بله,۳۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۳ از ۵,۳ ساعت پیش در تهران، مرزداران
https://divar.ir/v/112%D9%85%D8%AA%D8%B1%DB%8C-%D9%86%D9%88%D8%B3%D8%A7%D8%B2-%D8%B9%DA%A9%D8%B3-%D9%87%D8%A7%DB%8C-%D8%AE%D9%88%D8%AF-%D9%88%D8%A7%D8%AD%D8%AF-%D8%B3%D8%B1%D9%85%D8%A7%DB%8C%D9%87-%DA%AF%D8%B0%D8%A7%D8%B1%DB%8C/wZT-WrYs,۱۱۲,۱۴۰۲,۲,آسانسور,پارکینگ,انباری,بله,۱۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۲ از ۵,۳ ساعت پیش در تهران، جنت‌آباد جنوبی
https://divar.ir/v/%DB%B1%DB%B1%DB%B0%D9%85%D8%AA%D8%B1%DB%8C-%D8%AF%D8%B1%DB%8C%D8%A7%DA%86%D9%87-%DA%86%DB%8C%D8%AA%DA%AF%D8%B1-%D8%AB%D8%A8%D8%AA-%D9%86%D8%A7%D9%85-%D9%85%D8%AD%D8%AF%D9%88%D8%AF/wZskLgpH,۱۱۰,۱۴۰۳,۳,آسانسور,پارکینگ,انباری,بله,۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۱۹ از ۲۳,۳ ساعت پیش در تهران، چیتگر
https://divar.ir/v/%DB%B9%DB%B5%D9%85%D8%AA%D8%B1-%D9%87%D8%B1%D9%88%DB%8C-%D9%88%DB%8C%D9%88-%D8%A8-%D8%AC%D9%86%DA%AF%D9%84-%D8%A2%D8%B1%DB%8C%D8%A7/wZHeZSJV,۹۵,۱۴۰۱,۲,آسانسور,پارکینگ,انباری,بله,۱۵٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۴,۳ ساعت پیش در تهران، هروی
https://divar.ir/v/%DB%B1%DB%B8%DB%B0%D9%85%D8%AA%D8%B1-%D9%87%D8%B1%D9%88%DB%8C-%D8%AF%D9%88-%D8%AC%D9%87%D8%AA-%D9%86%D9%88%D8%B1-%D8%A2%D8%B1%DB%8C%D8%A7/wZHWVnqw,۱۸۰,۱۳۸۶,۳,آسانسور,پارکینگ,انباری,بله,۲۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان,۱,۳ ساعت پیش در تهران، هروی
https://divar.ir/v/%DB%B2%DB%B0%DB%B5%D9%85%D8%AA%D8%B1-%D9%81%D9%88%D9%84-%D8%A7%D9%85%DA%A9%D8%A7%D9%86%D8%A7%D8%AA-%D8%B3%D8%A7%D9%84%D9%86-%D9%BE%D8%B1%D8%AF%D8%AE%D9%88%D8%B1-%DB%B2%D8%AA%D8%A7%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF/wZT-mXf9,۲۰۵,۱۳۹۹,۲,آسانسور,پارکینگ,انباری,بله,۹٬۲۰۰٬۰۰۰٬۰۰۰ تومان,۶ از ۶,۳ ساعت پیش در تهران، جیحون
https://divar.ir/v/%DB%B1%DB%B2%DB%B5%D9%85%D8%AA%D8%B1-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D9%88%DB%8C%D9%88-%D8%B1%D9%88-%D8%A8-%D9%81%D8%B6%D8%A7%DB%8C-%D8%B3%D8%A8%D8%B2-%D8%A2%D8%B1%DB%8C%D8%A7/wZFSynXj,۱۲۵,۱۳۹۲,۲,آسانسور,پارکینگ,انباری,بله,۱۹٬۲۰۰٬۰۰۰٬۰۰۰ تومان,۲,۳ ساعت پیش در تهران، هروی
https://divar.ir/v/%DB%B5%DB%B7%D9%85%D8%AA%D8%B1-%DB%B1%D8%AE%D9%88%D8%A7%D8%A8-%D8%AF%D8%B3%D8%AA-%D8%B1%D8%B3%DB%8C-%D8%A8%D9%87-%D9%85%D8%AA%D8%B1%D9%88-%D8%B9%D8%A7%D9%84%DB%8C/wZKq3Fbv,۵۸,۱۳۸۰,۱,آسانسور ندارد,پارکینگ ندارد,انباری,بله,۲٬۸۹۰٬۰۰۰٬۰۰۰ تومان,۲,۳ ساعت پیش در تهران، سلسبیل
https://divar.ir/v/%D8%B4%D8%B1%DB%8C%D8%B9%D8%AA%DB%8C-%D8%A8%D8%A7%D9%84%D8%A7%D8%AA%D8%B1%D8%A7%D8%B2-%D9%BE%D8%A7-%D8%B1%D9%88%D9%85%DB%8C%DB%B9%DB%B0-%D9%85%D8%AA%D8%B1-%DB%B2%D8%AE%D9%88%D8%A7%D8%A8-%D8%A8%DB%8C-%D9%86%D8%B8%DB%8C%D8%B1/wZDWr8y9,۹۰,۱۳۹۶,۲,آسانسور,پارکینگ,انباری,nan,۲۱۶٬۶۶۶٬۰۰۰ تومان,nan,۳ ساعت پیش در تهران، حکمت
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B6%DB%B4-%D9%85%D8%AA%D8%B1%DB%8C-%D9%88%DB%8C%D9%88-%D9%BE%D8%A7%D8%B1%DA%A9-%D8%AF%D8%B1-%D9%BE%D9%88%D9%86%DA%A9/wZTCWnRJ,۶۴,۱۳۸۴,۲,آسانسور ندارد,پارکینگ,انباری,بله,۵٬۳۷۰٬۰۰۰٬۰۰۰ تومان,۳,۳ ساعت پیش در تهران، پونک
https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%A2%D9%BE%D8%A7%D8%B1%D8%AA%D9%85%D8%A7%D9%86-%DB%B1%DB%B1%DB%B2-%D9%85%D8%AA%D8%B1%DB%8C-%DB%B2-%D8%AE%D9%88%D8%A7%D8%A8%D9%87-%D8%AF%D8%B1-%D8%AC%D9%88%D8%A7%D8%AF%DB%8C%D9%87/wZT-2Lz8,۱۱۲,۱۳۹۷,۲,آسانسور,پارکینگ,انباری,بله,۶٬۶۰۰٬۰۰۰٬۰۰۰ تومان,۱,۳ ساعت پیش در تهران، جوادیه
https://divar.ir/v/49-%D9%85%D8%AA%D8%B1%DB%8C-%D8%B7%D8%A8%D9%82%D9%87-%D8%A7%D9%88%D9%84-%D8%A8%D8%A7-%D9%BE%D8%A7%D8%B1%DA%A9%DB%8C%D9%86%DA%AF/wZT6WrMe,۴۹,۱۳۸۲,۱,آسانسور ندارد,پارکینگ,انباری,بله,۱٬۸۵۰٬۰۰۰٬۰۰۰ تومان,۱,۳ ساعت پیش در تهران، مولوی
